Date,Close/Last,Volume,Open,High,Low
04/27/2021,4178.9,8,4180.1,4180.1,4180.1
04/25/2021,4136.3,N/A,4136.3,4136.3,4136.3
04/23/2021,4171.5,42,4128.3,4136.7,4128.3
04/22/2021,4179.4,5,4165.8,4166,4165.8
04/21/2021,4164.8,9,4125.4,4129.7,4125.4
04/20/2021,4126.6,N/A,4126.6,4126.6,4126.6
04/19/2021,4155.5,14,4167.8,4167.8,4166.1
04/16/2021,4176.3,N/A,4176.3,4176.3,4176.3
04/15/2021,4162.4,16,4121.8,4134.7,4121.8
04/14/2021,4117.9,9,4133.1,4134,4133.1
04/13/2021,4089,N/A,4089,4089,4089
04/12/2021,4089,N/A,4089,4089,4089
04/09/2021,4089,N/A,4089,4089,4089
04/08/2021,4089,N/A,4089,4089,4089
04/07/2021,4132.8,8,4058.3,4059.2,4058.3
04/06/2021,4009.9,N/A,4009.9,4009.9,4009.9
04/05/2021,4009.9,N/A,4009.9,4009.9,4009.9
04/01/2021,4009.9,N/A,4009.9,4009.9,4009.9
03/31/2021,4064,16,3947.3,3953.7,3947.3
03/30/2021,3947.7,1,3949.3,3949.3,3949.3
03/29/2021,3958.9,16,3943.6,3949.9,3943.6
03/26/2021,3964.8,N/A,3964.8,3964.8,3964.8
03/25/2021,3900.5,N/A,3900.5,3900.5,3900.5
03/24/2021,3907.5,N/A,3907.5,3907.5,3907.5
03/23/2021,3907.5,N/A,3907.5,3907.5,3907.5
03/21/2021,3907.5,N/A,3907.5,3907.5,3907.5
03/19/2021,3880.8,61,3909.2,3909.2,3907
03/18/2021,3906,N/A,3906,3906,3906
03/17/2021,3884,N/A,3884,3884,3884
03/16/2021,3873.3,N/A,3873.3,3873.3,3873.3
03/15/2021,3879.5,N/A,3879.5,3879.5,3879.5
03/12/2021,3853,N/A,3853,3853,3853
03/11/2021,3873.3,N/A,3873.3,3873.3,3873.3
03/10/2021,3873.3,N/A,3873.3,3873.3,3873.3
03/09/2021,3873.3,N/A,3873.3,3873.3,3873.3
03/08/2021,3936.7,2,3813.8,3813.9,3813.8
03/05/2021,3798.8,N/A,3798.8,3798.8,3798.8
03/04/2021,3798.8,N/A,3798.8,3798.8,3798.8
03/03/2021,3839,N/A,3839,3839,3839
03/02/2021,3867.6,7,3895.9,3895.9,3895.3
03/01/2021,3898.8,2,3846.7,3852.9,3846.7
02/26/2021,3809.2,2,3839.9,3839.9,3839.8
02/25/2021,3828,N/A,3828,3828,3828
02/24/2021,3922.6,11,3884.4,3891.9,3884.1
02/23/2021,3918.8,N/A,3918.8,3918.8,3918.8
02/21/2021,3918.8,N/A,3918.8,3918.8,3918.8
02/19/2021,3877.9,3,3918.6,3918.8,3918.6
02/18/2021,3928,N/A,3928,3928,3928
02/17/2021,3928,N/A,3928,3928,3928
02/16/2021,3909.5,7,3950.3,3951,3950.3
02/12/2021,3931.1,N/A,3931.1,3931.1,3931.1
02/11/2021,3931.1,N/A,3931.1,3931.1,3931.1
02/10/2021,3931.1,N/A,3931.1,3931.1,3931.1
02/09/2021,3931.1,N/A,3931.1,3931.1,3931.1
02/08/2021,3931.1,N/A,3931.1,3931.1,3931.1
02/05/2021,3931.1,9,3882.6,3883.5,3882.6
02/04/2021,3864.6,N/A,3864.6,3864.6,3864.6
02/03/2021,3823.6,12,3828.8,3838.7,3828.8
02/02/2021,3765,N/A,3765,3765,3765
01/31/2021,3765,N/A,3765,3765,3765
01/29/2021,3818.3,4,3748,3768,3748
01/28/2021,3779.3,9,3737.2,3746.2,3737.2
01/27/2021,3744.2,N/A,3744.2,3744.2,3744.2
01/26/2021,3842.6,N/A,3842.6,3842.6,3842.6
01/25/2021,3848.4,5,3847.3,3848,3847.3
01/22/2021,3834.2,8,3840.3,3840.3,3840.3
01/21/2021,3846,N/A,3846,3846,3846
01/20/2021,3845,13,3798.9,3814.2,3798.9
01/19/2021,3811.8,N/A,3811.8,3811.8,3811.8
01/15/2021,3811.8,N/A,3811.8,3811.8,3811.8
01/14/2021,3811.8,N/A,3811.8,3811.8,3811.8
01/13/2021,3790.6,N/A,3790.6,3790.6,3790.6
01/12/2021,3794.5,N/A,3794.5,3794.5,3794.5
01/10/2021,3807.3,N/A,3807.3,3807.3,3807.3
01/08/2021,3792,8,3807.3,3807.3,3807.3
01/07/2021,3681.5,N/A,3681.5,3681.5,3681.5
01/06/2021,3681.5,N/A,3681.5,3681.5,3681.5
01/05/2021,3681.5,N/A,3681.5,3681.5,3681.5
01/04/2021,3681.5,N/A,3681.5,3681.5,3681.5
12/31/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/30/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/29/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/28/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/24/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/23/2020,3681.5,N/A,3681.5,3681.5,3681.5
12/22/2020,3795.6,8,3694.7,3694.7,3694.7
12/21/2020,3685.8,1,3637.2,3637.2,3637.2
12/18/2020,3706.2,43,3708.8,3720,3708.8
12/17/2020,3712.8,N/A,3712.8,3712.8,3712.8
12/16/2020,3605.1,N/A,3605.1,3605.1,3605.1
12/15/2020,3598.6,N/A,3598.6,3598.6,3598.6
12/14/2020,3554.3,N/A,3554.3,3554.3,3554.3
12/11/2020,3567.5,N/A,3567.5,3567.5,3567.5
12/10/2020,3572.7,N/A,3572.7,3572.7,3572.7
12/09/2020,3672.4,16,3706.8,3708.2,3706.8
12/08/2020,3702,N/A,3702,3702,3702
12/07/2020,3690.8,N/A,3690.8,3690.8,3690.8
12/04/2020,3697.9,N/A,3697.9,3697.9,3697.9
12/03/2020,3664.6,8,3668.4,3668.4,3668.4
12/02/2020,3660.5,N/A,3660.5,3660.5,3660.5
12/01/2020,3660.5,N/A,3660.5,3660.5,3660.5
11/30/2020,3667.3,29,3644.4,3646.3,3631.8
11/27/2020,3636.5,21,3632,3634.2,3628.8
11/25/2020,3627.3,19,3640.3,3640.3,3629.4
11/24/2020,3632.7,N/A,3632.7,3632.7,3632.7
11/23/2020,3576,7,3577.3,3578,3577.3
11/20/2020,3554.2,N/A,3554.2,3554.2,3554.2
11/19/2020,3580.1,1,3550.4,3550.4,3550.4
11/18/2020,3564.9,N/A,3564.9,3564.9,3564.9
11/17/2020,3606.8,4,3611.2,3613.1,3610.9
11/16/2020,3623,3,3618.8,3619,3618.8
11/13/2020,3581.9,N/A,3581.9,3581.9,3581.9
11/12/2020,3532.5,1,3556.7,3556.7,3556.7
11/11/2020,3568.1,3,3567.2,3567.2,3567.2
11/10/2020,3541,2,3539.4,3539.4,3539.3
11/09/2020,3544,4,3629.3,3658.4,3629.3
11/06/2020,3500.7,10,3466.7,3502.7,3466.7
11/05/2020,3504.8,1,3491.2,3491.2,3491.2
11/04/2020,3434.9,2,3344.9,3344.9,3344.8
11/03/2020,3361.6,3,3337,3344.8,3336.8
11/02/2020,3300.5,29,3303.9,3314.2,3296
10/30/2020,3264.7,16,3252.7,3285.6,3252.2
10/29/2020,3302.3,13,3286.3,3286.3,3269.7
10/28/2020,3263.5,10,3367.3,3367.3,3277.8
10/27/2020,3383.1,8,3396.8,3396.8,3368.3
10/26/2020,3393.5,1,3417.3,3417.3,3417.3
10/23/2020,3428.3,N/A,3428.3,3428.3,3428.3
10/22/2020,3428.3,N/A,3428.3,3428.3,3428.3
10/21/2020,3451.8,1,3428.3,3428.3,3428.3
10/20/2020,3483,N/A,3483,3483,3483
10/18/2020,3483,N/A,3483,3483,3483
10/16/2020,3432.2,2,3483,3483,3483
10/15/2020,3475.4,5,3445.3,3445.4,3437.1
10/14/2020,3480.9,4,3500.7,3505.3,3495.8
10/13/2020,3504.8,4,3511.8,3519.5,3511.8
10/12/2020,3532.8,3,3484.3,3498.1,3484.3
10/09/2020,3473.3,16,3450.3,3451.9,3450.3
10/08/2020,3424.8,4,3426.7,3426.7,3424.8
10/07/2020,3406.8,6,3363.8,3380.2,3363.8
10/06/2020,3353.2,N/A,3353.2,3353.2,3353.2
10/05/2020,3392.9,N/A,3392.9,3392.9,3392.9
10/02/2020,3339.2,9,3361.2,3361.2,3304.7
10/01/2020,3367.7,N/A,3367.7,3367.7,3367.7
09/30/2020,3352,8,3316.3,3331.9,3303.2
09/29/2020,3297.9,N/A,3297.9,3297.9,3297.9
09/28/2020,3297.9,N/A,3297.9,3297.9,3297.9
09/25/2020,3287.3,2,3238.8,3238.8,3210.7
09/24/2020,3238,8,3228.4,3228.4,3217
09/23/2020,3231.2,16,3295.3,3307.9,3295.3
09/22/2020,3299.3,N/A,3299.3,3299.3,3299.3
09/21/2020,3275.1,13,3310.8,3310.8,3277.2
09/18/2020,3316.2,43,3346.7,3362,3346.4
09/17/2020,3351,4,3347.1,3347.1,3347.1
09/16/2020,3379.4,18,3394.2,3412,3394.1
09/15/2020,3395,25,3382,3393,3382
09/13/2020,3347.3,N/A,3347.3,3347.3,3347.3
09/11/2020,3372.2,N/A,3372.2,3372.2,3372.2
09/10/2020,3340.6,2,3387,3387,3386.9
09/09/2020,3400.3,2,3345.7,3355.6,3345.7
09/08/2020,3335.5,9,3401,3401,3372.8
09/04/2020,3417.6,23,3446.7,3469,3446.7
09/03/2020,3461.5,2,3567.1,3567.2,3567.1
09/02/2020,3579.2,6,3539.4,3539.4,3539.4
09/01/2020,3526.9,6,3504.6,3504.6,3504.6
08/31/2020,3498.9,N/A,3498.9,3498.9,3498.9
08/28/2020,3504.4,N/A,3504.4,3504.4,3504.4
08/27/2020,3485.3,N/A,3485.3,3485.3,3485.3
08/26/2020,3480.3,7,3444.7,3444.7,3443.8
08/25/2020,3442.9,N/A,3442.9,3442.9,3442.9
08/24/2020,3427.5,1,3420.4,3420.4,3420.4
08/21/2020,3372.7,N/A,3372.7,3372.7,3372.7
08/20/2020,3372.7,N/A,3372.7,3372.7,3372.7
08/19/2020,3372.7,N/A,3372.7,3372.7,3372.7
08/18/2020,3392.6,6,3386.3,3387,3386.3
08/16/2020,3372.7,N/A,3372.7,3372.7,3372.7
08/14/2020,3379.8,1,3372.7,3372.7,3372.7
08/13/2020,3370.1,N/A,3370.1,3370.1,3370.1
08/12/2020,3370.1,N/A,3370.1,3370.1,3370.1
08/11/2020,3367.7,11,3375.6,3375.6,3371.1
08/10/2020,3352.7,1,3346.2,3346.2,3346.2
08/07/2020,3344.8,1,3341.3,3341.3,3341.3
08/06/2020,3344.3,N/A,3344.3,3344.3,3344.3
08/05/2020,3316,25,3315,3315,3314.9
08/04/2020,3299.9,1,3288.9,3288.9,3288.9
08/03/2020,3288.4,N/A,3288.4,3288.4,3288.4
07/31/2020,3263.5,1,3258.7,3258.7,3258.7
07/30/2020,3248.8,2,3244.6,3245,3244.6
07/29/2020,3252.4,43,3217.6,3255.2,3217.6
07/28/2020,3213,N/A,3213,3213,3213
07/27/2020,3232.2,1,3217.1,3217.1,3217.1
07/24/2020,3203.9,N/A,3203.9,3203.9,3203.9
07/23/2020,3227.6,3,3266.7,3284,3266.7
07/22/2020,3265.6,N/A,3265.6,3265.6,3265.6
07/21/2020,3251.3,5,3270,3270,3267.3
07/20/2020,3213.9,N/A,3213.9,3213.9,3213.9
07/17/2020,3213.9,N/A,3213.9,3213.9,3213.9
07/16/2020,3245.2,6,3222.2,3222.2,3199.3
07/15/2020,3227.2,480,3206.1,3227.2,3198.8
07/14/2020,3183.6,N/A,3183.6,3183.6,3183.6
07/13/2020,3148.2,11,3183.7,3202,3183.7
07/10/2020,3178.4,1,3127.3,3127.3,3127.3
07/09/2020,3141.1,N/A,3141.1,3141.1,3141.1
07/08/2020,3163.4,3,3146.3,3146.3,3138
07/07/2020,3136.4,1,3146.8,3146.8,3146.8
07/05/2020,3143,N/A,3143,3143,3143
07/02/2020,3171.9,26,3099.7,3143,3099.7
07/01/2020,3079.4,3,3079.2,3080.3,3079.2
06/30/2020,3090.2,N/A,3090.2,3090.2,3090.2
06/29/2020,3047.7,2,3019.6,3019.7,3019.6
06/26/2020,3006.9,N/A,3006.9,3006.9,3006.9
06/25/2020,3040.7,34,3031.7,3040.7,3011.8
06/24/2020,3049,5,3126.8,3126.8,3106.3
06/23/2020,3118.5,2,3134.2,3134.2,3134.2
06/22/2020,3110.7,14,3079,3093.2,3079
06/19/2020,3059.4,166,3111.3,3137,3111.3
06/18/2020,3097.9,N/A,3097.9,3097.9,3097.9
06/17/2020,3107.1,4,3135.8,3135.8,3128.1
06/16/2020,3040.9,N/A,3040.9,3040.9,3040.9
06/15/2020,2988,N/A,2988,2988,2988
06/12/2020,2953.3,N/A,2953.3,2953.3,2953.3
06/11/2020,3010.3,72,3184.7,3184.7,3102.6
06/10/2020,3186,70,3211.2,3222.8,3183.2
06/09/2020,3205.4,317,3224.7,3224.7,3190.7
06/08/2020,3227.5,176,3196.2,3227.3,3188.2
06/05/2020,3186.8,133,3114.4,3187.5,3114.4
06/04/2020,3110.5,71,3113.9,3125.5,3096
06/03/2020,3117.7,43,3076.8,3118.5,3076.4
06/02/2020,3076.9,226,3051.3,3068,3036.2
06/01/2020,3054,129,3033.5,3054.3,3009.1
05/29/2020,3042,79,3035.3,3057.6,3014.7
05/28/2020,3038.1,20,3035.4,3048.8,3033.1
05/27/2020,3035.4,104,2992.9,3032.4,2991.7
05/26/2020,2994.4,76,2985.4,3016.2,2950.5
05/22/2020,2952.9,37,2941.8,2950.2,2904.4
05/21/2020,2936.9,27,2971.5,2971.5,2944.3
05/20/2020,2968.5,58,2910.8,2955.7,2910.8
05/19/2020,2918.8,37,2945.3,2964.7,2915.1
05/18/2020,2947.9,102,2854.9,2929.6,2854.9
05/15/2020,2846.4,39,2847.2,2857.6,2815.3
05/14/2020,2846.9,123,2821.9,2848.8,2780.7
05/13/2020,2813.1,47,2837.9,2874.7,2818.4
05/12/2020,2852.6,112,2920.1,2935.4,2842.9
05/11/2020,2922.8,61,2918.1,2943.3,2893.2
05/08/2020,2928.4,70,2898.4,2917.1,2896.8
05/07/2020,2880,68,2835.8,2881.9,2827
05/06/2020,2833.4,107,2862.7,2881.8,2843.7
05/05/2020,2858.3,111,2831.7,2864.5,2827.8
05/04/2020,2825.3,110,2786.6,2824.2,2775.4
05/01/2020,2821.7,93,2869.2,2877.7,2839.5
04/30/2020,2902.4,168,2954.4,2954.4,2880.1
04/29/2020,2941,92,2864.3,2957.7,2861.6
04/28/2020,2867.2,108,2865.4,2910.5,2852.2
04/27/2020,2868.9,36,2833.8,2869,2819.4
04/24/2020,2829.5,147,2777.1,2807.6,2757.3
04/23/2020,2780.8,71,2786.4,2803.4,2774.4
04/22/2020,2788.4,81,2737,2788.8,2720.2
04/21/2020,2732.1,126,2815.6,2826.6,2728.9
04/20/2020,2806.5,75,2855.7,2875,2807.4
04/17/2020,2870.1,153,2864.4,2882.8,2852.8
04/16/2020,2787.4,182,2770.9,2827.1,2751.4
04/15/2020,2775.1,122,2840.2,2840.6,2762.3
04/14/2020,2843.1,151,2762.2,2805,2753.8
04/13/2020,2759.2,121,2787,2787.2,2733.5
04/09/2020,2779.8,214,2733.3,2780.9,2703.6
04/08/2020,2734.9,259,2640.6,2736.7,2628.1
04/07/2020,2642,229,2642.3,2737.7,2630.4
04/06/2020,2644.6,127,2506,2585,2506
04/03/2020,2482.7,189,2509.4,2523.4,2476.1
04/02/2020,2516.4,141,2458.8,2520.6,2451.6
04/01/2020,2448,331,2556.7,2558.6,2448.7
03/31/2020,2569.7,96,2612.5,2634.6,2558.3
03/30/2020,2611.2,275,2467.4,2618,2463.7
03/27/2020,2524.1,476,2619.6,2630.8,2516.6
03/26/2020,2608,427,2467,2618.4,2405.3
03/25/2020,2467,296,2440.2,2492.7,2387.2
03/24/2020,2438.1,417,2246.9,2447.4,2235.5
03/23/2020,2220.4,509,2197.2,2378.3,2174.9
03/20/2020,2288.5,506,2348,2498.2,2261
03/19/2020,2389.1,543,2393.7,2452.7,2314.3
03/18/2020,2401.4,211,2479,2485.8,2383.2
03/17/2020,2485.5,251,2420.8,2489.2,2382.6
03/16/2020,2405.3,234,2603.8,2627.4,2385.3
03/13/2020,2683.9,365,2446.1,2672.2,2383.2
03/12/2020,2468.9,240,2746.6,2762.7,2601.4
03/11/2020,2740.3,393,2866.4,2866.4,2739.2
03/10/2020,2865.8,383,2717.4,2877.2,2697.6
03/09/2020,2747.7,191,2878.5,2881.3,2731.5
03/06/2020,2964.1,340,3021.4,3034.9,2917.4
03/05/2020,3015.5,317,3090,3100.3,3014.8
03/04/2020,3114.7,320,2989.9,3109.9,2977.6
03/03/2020,2997.1,551,3079.3,3098.9,2990.1
03/02/2020,3065.1,790,2905.1,3078.4,2890.7
02/28/2020,2951.1,894,2952.6,2993.7,2879.5
02/27/2020,2956.9,378,3075.4,3100.6,2945.4
02/26/2020,3110.2,306,3098.3,3101.5,3098.3
02/25/2020,3132.6,119,3221.3,3255,3135.2
02/24/2020,3226.3,210,3305.8,3305.8,3224
02/21/2020,3339.3,101,3357.6,3362.2,3354.4
02/20/2020,3369.2,5,3394.9,3394.9,3381.5
02/19/2020,3387.2,35,3378.4,3379.2,3375.6
02/18/2020,3369.3,84,3375.1,3389.3,3363
02/14/2020,3380.9,43,3378.2,3386,3373.1
02/13/2020,3377.4,64,3382,3382,3352.3
02/12/2020,3380.5,27,3360.9,3372,3359.6
02/11/2020,3357.6,53,3352,3365,3352
02/10/2020,3353,62,3321.1,3352.6,3305.8
02/07/2020,3325.5,69,3340.9,3343.1,3327
02/06/2020,3345.2,16,3343.4,3352,3343.4
02/05/2020,3335,22,3292.5,3327,3292.5
02/04/2020,3299.5,113,3239.1,3287.5,3239.1
02/03/2020,3245.6,62,3231.6,3247.4,3230.3
01/31/2020,3224,193,3288.8,3291.7,3227
01/30/2020,3289.7,34,3268.5,3293,3245.3
01/29/2020,3272.4,70,3274.8,3292.5,3274.8
01/28/2020,3278.3,61,3245,3279.9,3245
01/27/2020,3239.6,348,3260,3266.2,3237
01/24/2020,3293.5,21,3335.3,3335.3,3292.3
01/23/2020,3326,57,3317.2,3320.4,3315
01/22/2020,3319.8,12,3332.4,3334.3,3332
01/21/2020,3319.5,50,3313,3326.1,3312
01/17/2020,3324.9,49,3323,3326,3322.8
01/16/2020,3316.4,8,3299.1,3304,3298.5
01/15/2020,3293.8,24,3280.2,3287,3280.2
01/14/2020,3287.9,1,3279,3279,3279
01/13/2020,3289.7,4,3273.8,3275,3273.8
01/10/2020,3264.7,39,3282.2,3286.1,3263.9
01/09/2020,3275.9,13,3263.9,3271.7,3263.9
01/08/2020,3260.2,90,3221.7,3243.2,3183.7
01/07/2020,3235.3,36,3249.7,3249.7,3232.2
01/06/2020,3243.6,28,3217.5,3229.2,3210.3
01/03/2020,3235.4,86,3249,3249,3208.9
01/02/2020,3259,21,3243.3,3249.3,3243.1
12/31/2019,3231.1,1,3224.4,3224.4,3224.4
12/30/2019,3223.4,12,3241.9,3242.6,3237.7
12/27/2019,3237.6,7,3249.2,3253.5,3249.2
12/26/2019,3244.4,N/A,3244.4,3244.4,3244.4
12/24/2019,3225.7,5,3229.8,3229.8,3229.8
12/23/2019,3227.2,10,3227.7,3232.3,3227.7
12/20/2019,3225.7,5,3211.5,3216.5,3208.9
12/19/2019,3211.7,11,3198.6,3201.2,3195
12/18/2019,3199.3,15,3196.9,3199,3196.9
12/17/2019,3195.4,21,3198.2,3201.2,3194
12/16/2019,3198.4,1,3183.7,3183.7,3183.7
12/13/2019,3175.2,49,3181.1,3186.7,3165.9
12/12/2019,3167.9,6,3146.7,3146.7,3139.4
12/11/2019,3143.1,13,3133.8,3141.9,3133.5
12/10/2019,3136,8,3122.8,3138.4,3122.4
12/09/2019,3134.5,12,3143.8,3143.9,3142.5
12/06/2019,3146.1,42,3125,3138.6,3124.3
12/05/2019,3117.7,13,3116.1,3123.7,3116.1
12/04/2019,3111.1,20,3084,3108,3082.9
12/03/2019,3091.1,63,3115.3,3120,3086.3
12/02/2019,3114.2,8,3146.3,3150,3144
11/29/2019,3143.7,38,3146.4,3153.6,3141.8
11/27/2019,3153.8,21,3144.9,3150.5,3144.9
11/26/2019,3143.7,34,3144.1,3144.1,3132.2
11/25/2019,3132.7,12,3116,3118.7,3116
11/22/2019,3111.6,12,3114,3114,3105.8
11/21/2019,3103.9,86,3100.2,3114,3093
11/20/2019,3109,29,3112,3114,3106
11/19/2019,3118.5,25,3117.5,3132,3117.5
11/18/2019,3121.8,24,3125.1,3127.2,3122.8
11/15/2019,3118.3,9,3097.8,3110.6,3097.8
11/14/2019,3096.9,5,3098,3098,3089.9
11/13/2019,3095.6,7,3087.5,3087.5,3077.4
11/12/2019,3091.9,7,3092,3092.4,3087.9
11/11/2019,3087.4,8,3091.4,3091.4,3078.5
11/08/2019,3090.6,28,3089.9,3089.9,3078.5
11/07/2019,3085.9,38,3076.5,3090.3,3072
11/06/2019,3075.6,11,3070.7,3074.3,3070.7
11/05/2019,3071.9,13,3078.9,3084.3,3078.9
11/04/2019,3075.7,40,3072.1,3079,3072.1
11/01/2019,3063.2,30,3042.5,3063.1,3038.8
10/31/2019,3035.8,32,3049.2,3049.2,3039
10/30/2019,3047.8,4,3034.3,3052.5,3032.5
10/29/2019,3035.7,13,3037.2,3041.2,3031
10/28/2019,3036.3,8,3023.8,3038.9,3023.8
10/25/2019,3020.3,10,3004.9,3008.8,3004.9
10/24/2019,3004.2,42,3012,3012.9,3008.5
10/23/2019,3005.7,7,2985,2993.4,2985
10/22/2019,2994.5,6,3008.7,3008.7,3002.3
10/21/2019,3006.5,23,2985,3000.5,2985
10/18/2019,2988.2,36,2996.5,2998.1,2991
10/17/2019,2997.9,73,2992.9,3004.8,2992.9
10/16/2019,2991.4,50,2996.2,2996.2,2985
10/15/2019,2997.7,33,2969.8,2996.5,2969.8
10/14/2019,2965.5,56,2975.3,2982,2956.4
10/11/2019,2970.8,51,2948,2973.1,2945.4
10/10/2019,2941.1,180,2914.7,2953.7,2883.9
10/09/2019,2918.9,88,2893.5,2927,2891.4
10/08/2019,2892.6,62,2946.2,2946.2,2912.6
10/07/2019,2937.5,46,2929,2943.6,2929
10/04/2019,2951,99,2907.7,2920,2900.2
10/03/2019,2911.8,25,2888,2894,2879.8
10/02/2019,2880.6,64,2942,2946,2918.5
10/01/2019,2937.8,37,2991,2991,2987.3
09/30/2019,2978.5,27,2974,2975,2968.2
09/27/2019,2963.8,17,2973.3,2989.4,2973.3
09/26/2019,2980.5,7,2983,2991.1,2980.2
09/25/2019,2986.3,40,2971.3,2973.2,2959.7
09/24/2019,2970.2,51,3007.4,3012,3002.2
09/23/2019,2997.1,21,3003,3003.3,2987.9
09/20/2019,2989.5,118,3010.5,3015.7,3010.5
09/19/2019,3007.9,7,3008.3,3008.3,3001
09/18/2019,3008.6,30,3004.2,3012.6,3003.5
09/17/2019,3007.9,28,3005.5,3005.5,2996.5
09/16/2019,3001.5,23,2994.4,3005.1,2987.5
09/13/2019,3008.6,5,3019.7,3025.3,3009.2
09/12/2019,3011.8,73,3002.4,3017.5,3002.4
09/11/2019,3002,16,2985.7,3004,2979.5
09/10/2019,2978.5,30,2972.8,2973.6,2967.3
09/09/2019,2978.2,34,2984.7,2990.8,2984.4
09/06/2019,2980.8,33,2979,2983.9,2978.2
09/05/2019,2972,94,2938,2970,2937
09/04/2019,2938.5,64,2902.8,2935.3,2902.8
09/03/2019,2905.9,206,2898.5,2920.9,2890.3
08/30/2019,2942,33,2922.4,2944.6,2922.4
08/29/2019,2926.7,50,2884.2,2919.7,2883.5
08/28/2019,2889.8,49,2872.6,2888.5,2856.7
